Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
05/11/2012,6.5,5,9,0.3,,330,7.9,,1006.4,
06/11/2012,6.5,2,10,0,,238,15.5,,1020.4,
07/11/2012,8.5,6,10,0.3,,237,18.1,,1024.3,
08/11/2012,10.2,8,12,0.3,,239,16.6,,1019.2,
09/11/2012,9.7,9,12,0,,205,10.8,,1009.8,
10/11/2012,9.2,6,11,4.1,,213,10.9,,997.7,
11/11/2012,6.7,4,10,0,,221,10.4,,1011.6,
12/11/2012,8,2.2,12.2,0.3,,185,8.7,,1020.8,
13/11/2012,12.6,10,15,1.5,,199,11.5,,1026.1,
14/11/2012,10.3,8,12,0.3,,118,8.1,,1026.4,
15/11/2012,6.5,5,8,0,,51,4.5,,1022.7,
16/11/2012,7.6,6.1,9.5,0,,149,7.6,,1014.7,
17/11/2012,10.8,8,13,0,,271,9.6,,1007.7,
18/11/2012,6.4,3,9,0,,243,5.4,,1014.7,
19/11/2012,8.3,3,11,0.3,,153,13.8,,1010.9,
20/11/2012,12.3,10,14,0,,168,18.2,,1008.2,
21/11/2012,9.5,7,12,5.1,,176,17.8,,1007.6,
22/11/2012,11.3,8,13,5.6,,182,24.8,,1010.7,
23/11/2012,8.5,7,11,0,,206,10.3,,1011.6,
24/11/2012,5.5,0.2,9.7,0,,71,13,,1010.1,
25/11/2012,10.2,7,13,12.4,,208,28,,,
26/11/2012,8.1,6.9,10.3,0,,242,9.1,,998.2,
27/11/2012,7.5,6,8,7.4,,317,14.6,,1004.1,
28/11/2012,5.6,3.1,6.7,1.8,,354,20.8,,1013.3,
29/11/2012,3.5,2,6,0,,320,11.6,,1012.8,
30/11/2012,2,0,5,0,,288,7.5,,1012.1,
01/12/2012,2.2,-1,6,0,,254,12.9,,1014.7,
02/12/2012,2.4,0,5,0.3,,255,10.8,,1016.5,
03/12/2012,7,3,10,4.6,,232,17.2,,1007.4,
04/12/2012,4.7,2,8,0.5,,244,19.4,,1003.5,
05/12/2012,2,1,3,0,,316,13.7,,1008.3,
06/12/2012,1.5,-2,5,1.3,,210,14.2,,1013.4,
07/12/2012,4.4,2,6.4,0,,308,24.9,,1002.1,
08/12/2012,4.2,2.2,6.4,1,,307,10.8,,1023.3,
09/12/2012,6.7,4,9,0,,254,23.3,,1019.1,
10/12/2012,4,2,6,0,,315,15.7,,1022.5,
11/12/2012,-1.1,-4,1.6,0,,355,7.2,,1029.6,
12/12/2012,-1.3,-4,1,0.3,,,3.8,,1020.6,
13/12/2012,0,-2,1,0,,76,8.5,,1005.7,
14/12/2012,6.5,1.2,10.3,0.5,,154,21.6,,985.4,
15/12/2012,8.7,7,11,7.4,,202,16.7,,991.2,
16/12/2012,7.6,6,10,0,,204,11.8,,999.5,
17/12/2012,7.5,6,9,0.8,,225,15,,1001.6,
18/12/2012,5.6,1.6,7.5,0,,296,9.2,,1014.5,
19/12/2012,4.5,-0.8,7.6,0,,108,14.2,,1016.5,
20/12/2012,8,6,10,20.3,,111,17.8,,1002.2,
21/12/2012,7.9,7,10,0,,233,13.9,,1009.5,
22/12/2012,9.9,5.7,13.2,15,,192,14.1,,1005,
23/12/2012,11.9,10,13,3,,237,19.6,,1003.3,
24/12/2012,9.8,7,12,6.1,,194,18,,998.8,
25/12/2012,8.1,7,9,11.2,,214,17.9,,995.5,
26/12/2012,8,5,10,2,,221,18.4,,1004,
27/12/2012,7.5,7,8,3,,246,21.1,,1005.5,
28/12/2012,9.5,6,12,,,204,15.8,,1016.4,
29/12/2012,10.5,7,12,1.3,,197,27.2,,1003.7,
30/12/2012,8,6,11,0.3,,224,25.2,,1009.7,
31/12/2012,10.7,8.9,11.3,5.1,,216,29.5,,,
01/01/2013,5.9,3.4,9,5.1,,267,16.6,,1007.7,
02/01/2013,7,4,11,0,,229,15.6,,1023.1,
03/01/2013,10.6,9.1,11.4,0.3,,266,15.1,,,
04/01/2013,9.7,9,11,0,,253,18.1,,1037.2,
05/01/2013,9.1,8,11,0,,245,14.3,,1035.1,
06/01/2013,7.7,7,9,0.3,,211,9.6,,1032.2,
07/01/2013,8.1,7.1,9,0,,213,12.4,,1026.7,
08/01/2013,9.9,9,11,0,,215,13.1,,1024,
09/01/2013,7.3,3,9,3,,357,6.9,,1021.3,
10/01/2013,1.1,-2.3,2.7,0.3,,326,6.3,,1016,
11/01/2013,2.8,1,4,0.3,,329,7.1,,1017.7,
12/01/2013,3.2,1,4,0,,80,17.8,,1013,
13/01/2013,2.5,1,4,1.5,,22,11.7,,1019.1,
14/01/2013,1.4,0,4,0,,241,10.2,,1011.5,
15/01/2013,1.5,0,2,4.8,,339,12.1,,1009.3,
16/01/2013,-1.6,-3,0,0,,22,4,,1013.5,
17/01/2013,-0.7,-5.8,2.4,0,,86,4.8,,1017.4,
18/01/2013,-0.5,-1.9,1.7,0.3,41,120,20.8,,1004,
19/01/2013,0,-0.6,0.7,0,20,64,18.2,,997.6,
20/01/2013,-0.9,-1.6,-0.3,0.8,51,22,13.8,,995.2,
21/01/2013,-0.3,-1,1,0.5,30,204,4.9,,994.5,
22/01/2013,0.2,-4,3,2.8,20,73,13.7,,1001.6,
23/01/2013,2,1,3,1.3,,67,15.5,,1007.8,
24/01/2013,1.3,0,2,0.5,,56,8.5,,1016.6,
25/01/2013,0.8,-1,3,0,,153,10.9,,1014.3,
26/01/2013,5,2.3,7.8,5.1,,223,16,,1006.2,
27/01/2013,8.3,6,10,9.9,,220,27.6,,997.5,
28/01/2013,6.4,2.1,10.9,0.5,,229,20.7,,1005.1,
29/01/2013,12,10,13,2.8,,221,25.5,,1002.9,
30/01/2013,10,7,12.6,0,,253,30.7,,1006.8,
31/01/2013,8.9,7,10,0.5,,231,29,,1012.2,
01/02/2013,5.4,2,7.9,3.6,,275,11.3,,1002.4,
02/02/2013,3.3,-0.6,5.2,3.6,,332,18.7,,1015.9,
03/02/2013,5.2,1,9,0,,235,17.2,,1018.7,
04/02/2013,9,7,10,0,,250,27.4,,1012.2,
05/02/2013,4.7,3,7,3,,242,28.1,,1000,
06/02/2013,4.4,1.9,5.6,0.8,,341,23.7,,1007.1,
07/02/2013,3.2,2,5,0.3,,284,13.8,,1018,
08/02/2013,2.9,0,5,0.3,,330,11,,1019.5,
09/02/2013,2.8,1,4,0.3,,222,6.6,,1018.8,
10/02/2013,3.1,1,5,0,,136,17.4,,999.4,
11/02/2013,1,0,2,17.5,,38,13.6,,999.4,
12/02/2013,1.3,0.7,1.9,5.3,,50,12.2,,1015.4,
13/02/2013,1.4,0,3,0.3,,146,12.6,,1021.1,
14/02/2013,7.5,4,10,0.5,,266,17.1,,1011.3,
15/02/2013,6.5,3,9,1.5,,289,10.7,,1019.8,
16/02/2013,7.2,4,10,0,,186,5.1,,1023.5,
17/02/2013,3.6,-2,10.6,0,,95,10.4,,1021.7,
18/02/2013,3.8,1,7,0.3,,102,11.4,,1020.4,
19/02/2013,3.4,-1,11,0.3,,350,2.9,,1019.6,
20/02/2013,2.9,2,4,0,,86,20,,1023.2,
21/02/2013,1.3,0.5,2,0.5,,92,23,,1024.1,
22/02/2013,0.9,0,1,0,,32,15.1,,1020.8,
23/02/2013,0.7,0,2,0,,16,13.3,,1021.2,
24/02/2013,1.5,1,2,0,,346,13.6,,1024.4,
25/02/2013,3.1,1,4,0,,0,15.1,,1027.4,
26/02/2013,3.8,3,5,0.5,,32,12.9,,1032.5,
27/02/2013,3.4,2,6,0.3,,33,12.8,,1034.5,
28/02/2013,4.2,1,9.1,0,,51,17.2,,1029.9,
01/03/2013,4.5,3,6,0.3,,50,10.9,,1029.4,
02/03/2013,3.2,1,5,0.3,,51,6.8,,1027.9,
03/03/2013,3.3,-1,8,0,,59,8.9,,1023.6,
04/03/2013,4,2,8,0,,98,15.2,,1013.8,
05/03/2013,7.5,1,16,0,,107,5.8,,1004.5,
06/03/2013,8.6,6,13,0,,74,9.3,,1000.7,
07/03/2013,8.6,7.3,9.9,6.1,,79,10.3,,997,
08/03/2013,8,7,9,5.6,,67,6.9,,997.6,
09/03/2013,5.8,3,8,2,,9,9.3,,1002.6,
10/03/2013,2.2,1,3,0.3,,33,15,,1006.3,
11/03/2013,-0.5,-2,1,0,,42,24.7,,1007.8,
12/03/2013,0.7,-2,4,0,,22,21.7,,1009.4,
13/03/2013,2.7,1,5,0,,351,13.8,,1010.9,
14/03/2013,2.9,-1,6,0,,310,8.3,,1015.6,
15/03/2013,6,3,8,0.3,,211,21.4,,1007.2,
16/03/2013,6.6,6,8,6.1,,178,23.6,,995.5,
17/03/2013,5.1,3,7,8.9,,221,12.1,,990.2,
18/03/2013,2.5,-2.2,7.5,6.6,,55,4.5,,991.1,
19/03/2013,4.8,3,7,2,,82,7.2,,997.6,
20/03/2013,3.7,2,6,0,,36,8.7,,1006.9,
21/03/2013,3.7,1,6,0.3,,88,19,,1015.9,
22/03/2013,3.6,3,5,0,,86,33.1,,1009.8,
23/03/2013,1.4,1,3,9.1,,69,24.8,,1010.1,
24/03/2013,0.5,0,2,0,,61,20.7,,1013.2,
25/03/2013,1.3,1,2,0.3,,52,19.4,,1014.7,
26/03/2013,1,0,2,0,,48,17.3,,1013.7,
27/03/2013,1.1,-1,3,0,,55,11.7,,1011.9,
28/03/2013,1.8,-1,4,0,,46,10.7,,1012.5,
29/03/2013,2,-1,4,0,,60,12.9,,1011,
30/03/2013,2.2,1,4,0,,52,11.1,,1011.6,
31/03/2013,1.9,-2.3,,0,,,,,,
01/04/2013,2.5,1,5,0,,65,20,,1011.7,
02/04/2013,3,-1,6,0,,51,18.1,,1014.9,
03/04/2013,2.2,0,4,0,,38,20,,1017.8,
04/04/2013,1.8,1,3,0,,29,17.1,,1014.6,
05/04/2013,4.1,1.3,8,0.5,,40,26.1,,1015.6,
06/04/2013,4.6,-0.5,9.7,0,,39,13.4,,1023.5,
07/04/2013,4.5,-1,10,0,,147,8.6,,1020.2,
08/04/2013,5.3,3,9,0,,78,18.8,,1005.9,
09/04/2013,5.8,3,8,3,,77,14.8,,997.6,
10/04/2013,6.6,3,11,0,,94,10.2,,1003.5,
11/04/2013,6.9,6,10,10.4,,114,12.5,,997.1,
12/04/2013,9.1,7,11,8.1,,214,15.7,,997.4,
13/04/2013,9.3,6,12,4.1,,206,17,,1010.8,
14/04/2013,14.5,11.2,19.5,2,,216,24.7,,1012.8,
15/04/2013,13,11,16,0,,219,20.3,,1016.6,
16/04/2013,12.5,10,16,0,,212,21.5,,1015.2,
17/04/2013,13.4,9,18,0,,205,18.8,,1014.2,
18/04/2013,10.8,9,14,2,,235,30.3,,1012.9,
19/04/2013,9.4,6.5,12.7,0,,327,17.9,,1025.6,
20/04/2013,6.8,3,11,0,,91,9.7,,1032.6,
21/04/2013,8.5,3,14,0,,232,9.8,,1021.9,
22/04/2013,10.5,7,14,0,,229,15.3,,1016,
23/04/2013,14.6,10,20,0,,257,15.1,,1019.3,
24/04/2013,15.1,11,19,0,,229,13.8,,1023.6,
25/04/2013,16.1,12,22,0.3,,239,14.7,,1020.9,
26/04/2013,9.8,7,14,0,,335,12.6,,1015.4,
27/04/2013,6.9,5,9,1,,5,12.8,,1015.3,
28/04/2013,7.8,3,11,2.5,,237,13.6,,1017,
29/04/2013,9.8,6.5,13.1,0,,282,18.6,,1016.4,
30/04/2013,9.3,6,13,0,,32,12.2,,1024.6,
01/05/2013,9.1,3,15,0,,51,9.9,,1024.5,
02/05/2013,11.1,4.9,17.3,0,,52,11.8,,1022.8,
03/05/2013,13,6,20,0,,274,11,,1019.9,
04/05/2013,12,6.7,17,0,,251,20.8,,1017.2,
05/05/2013,13.6,8,18,1,,255,9,,1021.7,
06/05/2013,16.2,12,20,0,,231,6.8,,1020,
07/05/2013,14.5,9,18,0,,97,10,,1016.4,
08/05/2013,13.6,10,17,0.5,,202,17.5,,1007.2,
09/05/2013,11,8,14,0.5,,213,27.1,,1008.2,
10/05/2013,13,10,18,0,,234,26.1,,1010,
11/05/2013,9.4,6.3,13.7,1.8,,251,19.1,,1010.8,
12/05/2013,10.4,6,15,2.3,,245,21.8,,1014.5,
13/05/2013,11.9,8,14,0.5,,248,26.4,,1011.6,
14/05/2013,9.2,8,11,0,,201,18.2,,1003.4,
15/05/2013,9.3,7,14,7.6,,215,22.5,,993.8,
16/05/2013,9.2,2,16.5,0.5,,187,6.8,,999.8,
17/05/2013,9.7,8,11,0.3,,45,10.3,,1006,
18/05/2013,11.8,10,15,0,,326,10.9,,1008.1,
19/05/2013,13.1,9,17,0,,35,9.2,,1011.3,
20/05/2013,13.8,12,17,0.3,,343,13.2,,1011.6,
21/05/2013,12.6,11,16,0,,349,13.6,,1015.8,
22/05/2013,11.3,10,14,0.5,,329,13.3,,1018.7,
23/05/2013,8.2,7,10,0,,308,18.1,,1013.8,
24/05/2013,7.3,6,9,0.3,,286,19.8,,1009.4,
25/05/2013,10,6,14,5.1,,345,11.7,,1020.6,
26/05/2013,13.3,7,19,0,,299,10.9,,1018.5,
27/05/2013,13.1,8,17,0,,219,17.6,,1009,
28/05/2013,10.8,9.8,12,2.3,,157,8.1,,1000.5,
29/05/2013,10.8,9,12,14,,285,11.6,,1004.4,
30/05/2013,12.1,11,13,3.3,,336,11.5,,1010.6,
31/05/2013,15.4,11.2,20.9,0.5,,353,14.4,,1018.1,
01/06/2013,13.8,11,17,0,,342,12.1,,1023.1,
02/06/2013,13.7,10,17,0,,344,12.1,,1028.7,
03/06/2013,12.5,9,16,0,,55,11.7,,1031.5,
04/06/2013,13.6,7,19,0,,49,13.8,,1027.2,
05/06/2013,13.1,9,20,0,,61,13.6,,1021.6,
06/06/2013,14.9,8.4,21.9,0,,63,18.4,,,
07/06/2013,15.1,9.5,20.1,0.5,,62,18.5,,1023.1,
08/06/2013,12.6,9,16,0.5,,44,15.9,,1021.7,
09/06/2013,12,10,14,0,,45,14.7,,,
10/06/2013,12,10,14,0,,93,10.1,,1015.7,
11/06/2013,13.8,8,17,0,,150,12.9,,1013.7,
12/06/2013,15.8,14,17,0,,204,20.3,,1011,
13/06/2013,14.5,12.4,16.8,2.3,,243,28.3,,1010.8,
14/06/2013,14,8.6,19.2,0,,215,16.7,,1015.9,
15/06/2013,14.2,12,17,1,,223,23.2,,1008.3,
16/06/2013,14.4,12,17,3,,219,13.3,,1013.5,
17/06/2013,16,12,20,0.3,,74,17.4,,1014.2,
18/06/2013,17.2,13,21,0,,125,9.6,,,
19/06/2013,20.1,16,26,0,,341,8.5,,1014.7,
20/06/2013,18.5,16.2,21,0,,118,12.9,,1012,
21/06/2013,17.2,15,21,0,,249,14.4,,1009.9,
22/06/2013,14.3,11.6,16.6,1.3,,226,23.9,,1006.7,
23/06/2013,14.5,11.8,16.7,0.5,,268,26.5,,1009.2,
24/06/2013,13.8,12,16,0.3,,300,17.7,,1021.9,
25/06/2013,15.4,11,19,0,,316,7.6,,1028.7,
26/06/2013,16.6,12,21,0,,308,10.2,,1030,
27/06/2013,15.5,13,19,0,,320,10.5,,1026.6,
28/06/2013,16.2,13,20,1,,269,14,,1019.8,
29/06/2013,17.2,13,21,1.3,,326,13.6,,1022.5,
30/06/2013,21,16,26,0,,256,19.4,,1021.7,
01/07/2013,17.5,14,21,0,,250,18.7,,1017.1,
02/07/2013,15.5,13,18,0,,203,13.3,,1011.5,
03/07/2013,17.1,15,20,1.3,,256,16.6,,1008.3,
04/07/2013,18.5,13,24,0,,244,16.9,,1019.3,
05/07/2013,19.5,15,24,0,,211,8.3,,1028.4,
06/07/2013,19.8,13,26,0,,140,9,,1029.4,
07/07/2013,21.3,16,27,0,,58,10.1,,1031.5,
08/07/2013,20,14,25,0,,52,13.7,,1032.7,
09/07/2013,18.5,12,26,0,,47,12.2,,1028.5,
10/07/2013,17.8,13,23,0,,42,13.6,,1025.7,
11/07/2013,15.3,12,21,0,,52,13.8,,1025.6,
12/07/2013,17.1,12,24,0,,53,8.9,,1025.1,
13/07/2013,21.8,15,29,0,,351,7,,1023.9,
14/07/2013,23.3,19,28,0,,334,9.2,,1023.7,
15/07/2013,23.8,18,30,0,,346,7,,1023.2,
16/07/2013,23.8,18,30,0,,319,6.1,,1022.7,
17/07/2013,24.2,19,30,0,,194,10,,1023.7,
18/07/2013,21.6,18,27,0,,67,13.6,,1026.1,
19/07/2013,21.2,15,27,0,,80,16.6,,1025.2,
20/07/2013,19.8,16.4,23,0,,70,19.5,,1023.5,
21/07/2013,20.8,16.7,27.1,0,,82,15.3,,1019.8,
22/07/2013,24.2,17,33,0.5,,125,10.3,,1015.9,
23/07/2013,23.2,19.5,28.9,0.3,,177,10.1,,1013.2,
24/07/2013,21.3,16,26,0.5,,230,15.4,,1014.2,
25/07/2013,21.2,17,25,8.6,,216,11.9,,1012.8,
26/07/2013,20.1,13.3,26.3,0,,236,7.3,,1012.4,
27/07/2013,21.6,18,28,0,,227,9.4,,1006.9,
28/07/2013,20.2,16,24,6.1,,212,21,,1006.5,
29/07/2013,20,17,23,2.8,,213,20.4,,1011.1,
30/07/2013,17.4,14.6,21.7,1,,227,13.7,,1013.4,
31/07/2013,20.4,18,25,4.3,,222,17.9,,1015.2,
01/08/2013,25.7,17,33,0,,172,13.6,,1009.4,
02/08/2013,21.8,18,26,0,,214,15.9,,1008.6,
03/08/2013,18.8,14.8,23.6,3.3,,229,18.3,,1014.6,
04/08/2013,19.5,16,23,0,,211,18,,1018.8,
05/08/2013,19.8,18,23,0,,200,14.9,,1012.2,
06/08/2013,16.8,10.5,21.9,11.7,,299,7.8,,1015.7,
07/08/2013,18.7,16,21,0.3,,52,11.9,,1014.4,
08/08/2013,18.9,14,25,0,,291,8.6,,1019.2,
09/08/2013,18.8,15.5,23.3,0.3,,267,16.2,,1018.8,
10/08/2013,17.3,12,21.8,0.5,,286,11.3,,1022,
11/08/2013,18.4,15.8,22.1,0,,269,15.8,,1018.1,
12/08/2013,18.1,15,21,0,,269,17.2,,1017,
13/08/2013,17,13,21,0,,282,17.3,,1021.7,
14/08/2013,18,13,23,0.5,,241,12.7,,1022.8,
15/08/2013,20.6,17,25,1,,230,18.1,,1018.6,
16/08/2013,19.3,18,22,1,,219,16.1,,1014.9,
17/08/2013,16.7,13.5,20.1,1,,231,17.8,,1012.4,
18/08/2013,18.9,15.5,23.5,0,,250,17.1,,1009.4,
19/08/2013,18.7,14,22,0,,294,15.4,,1019.5,
20/08/2013,17.4,9.9,23.9,0,,250,6.1,,1027.4,
21/08/2013,20.5,15,27,0,,240,11.4,,1023.8,
22/08/2013,18.8,17,20,2.3,,152,8.3,,,
23/08/2013,20.5,17,25,0.5,,95,16.3,,1014.8,
24/08/2013,18.2,16,20,0,,324,13.2,,1010.9,
25/08/2013,18,14,22,9.9,,25,14.7,,1013.1,
26/08/2013,20,17,25,0.8,,44,12.4,,,
27/08/2013,18,13,23,0,,0,7.4,,1018.7,
28/08/2013,18.1,13,23,0,,359,6,,1022.3,
29/08/2013,20,16,24,0,,250,13.6,,1021.8,
30/08/2013,20.6,17,25,0,,250,17.9,,1019.6,
31/08/2013,16.3,12.2,19.9,0,,340,14,,1025.2,
01/09/2013,14.7,8.3,21.8,0,,274,12.2,,1029.5,
02/09/2013,19.3,13,25,0,,279,15.5,,1027.1,
03/09/2013,20.9,16,25,0,,259,5.1,,1027.1,
04/09/2013,20.3,16,26,0,,127,10.9,,1021.1,
05/09/2013,22.2,17,29,0,,330,6.8,,1011.4,
06/09/2013,16.8,14,20,0,,266,11.8,,1008.4,
07/09/2013,15.3,12,18,1.3,,188,15.5,,1013.6,
08/09/2013,14,12,17,0.3,,196,12.6,,1017.9,
09/09/2013,10.8,7,13,3.3,,50,6.9,,1016.6,
10/09/2013,13.5,11,17,3.3,,310,17.9,,1020.2,
11/09/2013,13.8,12.1,16.3,0,,328,15.7,,1021.2,
12/09/2013,15,12.3,19.2,2.3,,258,6.3,,1019.3,
13/09/2013,16.9,,19.6,2,,,,,,
14/09/2013,11.3,8.4,13.8,29.7,,342,13.7,,1015.8,
15/09/2013,13,9,16,0.3,,241,20.2,,1010.2,
16/09/2013,12.3,9,15,1.8,,264,23.7,,1002.9,
17/09/2013,11.8,9,14,0.3,,244,16.1,,1000.2,
18/09/2013,13.6,11,16,4.6,,312,15.5,,1003.5,
19/09/2013,13.5,9,17,0,,245,17.2,,1010.3,
20/09/2013,14.9,12,18,0.3,,274,11.7,,1017.8,
21/09/2013,15.6,12,19,0,,227,11.3,,1024.2,
22/09/2013,17.7,16,19,0,,,10,,1027.7,
23/09/2013,16.6,15,20,0,,,6,,1025,
24/09/2013,15.4,11,21,0.3,,36,8.3,,1016.7,
25/09/2013,17.5,14,22,0,,47,6.9,,1011.9,
26/09/2013,15.8,13,19,0,,80,14.4,,1016.5,
27/09/2013,14,12,17,0,,77,15.4,,1016.3,
28/09/2013,14.8,11.6,19,0,,85,17,,1010,
29/09/2013,15.3,13.4,18.5,0.5,,82,19.9,,1007,
30/09/2013,15.8,14,19,0,,80,15.8,,1006.8,
01/10/2013,14.3,10.9,17.4,0,,96,15.5,,1009,
02/10/2013,16.4,14,20.2,0,,133,14.9,,1010.4,
03/10/2013,15.7,12,18.7,0,,118,12.1,,1008.8,
04/10/2013,18.3,16,20,1.5,,203,17.9,,1008.8,
05/10/2013,15,12.5,18.5,0,,291,6,,1019.8,
06/10/2013,12.4,6,19.5,0,,269,4.6,,1025.6,
07/10/2013,15.5,12,20,0.3,,236,10.7,,1025.5,
08/10/2013,17.3,15,20,0,,248,14.2,,1024.8,
09/10/2013,14.8,10,17,0,,283,17.5,,1020.1,
10/10/2013,10.3,9,12,0,,320,22.9,,1018.7,
11/10/2013,11.8,9,14,1.3,,7,20.8,,1018,
12/10/2013,11.7,9.4,13.6,5.1,,53,14.9,,1018.3,
13/10/2013,11,10,12,0,,270,17.8,,1010.9,
14/10/2013,10.5,10,12,11.2,,237,16.2,,1007.3,
15/10/2013,9.7,7.8,13.1,2.3,,299,10.2,,1010.5,
16/10/2013,11.6,8,16,0.3,,184,13.4,,1010.4,
17/10/2013,15.2,13,18,4.6,,248,17.9,,1013.2,
18/10/2013,14,11,18,0.3,,152,12.3,,1014.1,
19/10/2013,15.5,14,18,0.8,,178,12.1,,1005.4,
20/10/2013,15.1,13,18,0.5,,201,17.2,,1005.1,
21/10/2013,16.5,14,18,12.2,,197,17.7,,1005.7,
22/10/2013,17.6,17,19,0.5,,178,16.9,,997.3,
23/10/2013,15.5,12,18,7.1,,227,24.4,,998.4,
24/10/2013,12.8,9,18,0.5,,132,11.7,,1013.4,
25/10/2013,16.1,13,19,0.5,,177,20,,1005.1,
26/10/2013,16.1,15,18,0,,214,23.8,,1004.3,
27/10/2013,14.7,13,17,0,,224,28,,996.4,
28/10/2013,13.5,10,17,0,,232,32.4,,992.5,
29/10/2013,8.7,5.9,12.3,,,263,17.1,,1010.5,
30/10/2013,10.9,7,14,0,,225,16,,1020,
31/10/2013,13,12,14,0.5,,221,16.8,,1016.4,
01/11/2013,13.3,12,15,0.5,,204,13.4,,1008.8,
02/11/2013,12.5,11,16,0.5,,243,19.5,,998.5,
03/11/2013,8.9,7,12,0,,245,25.3,,998.5,
04/11/2013,7,3.9,9.9,14.7,,323,18.1,,991.8,
05/11/2013,9.8,6,13,5.1,,252,19.7,,994.7,
06/11/2013,12.6,10,16,1.8,,232,18.5,,999.4,
07/11/2013,9.9,6,14.5,3.3,,254,10,,1006.4,
08/11/2013,6.1,1.5,10.7,0,,214,7.7,,1005.5,
09/11/2013,6.8,5,8,8.6,,240,11.6,,1006,
10/11/2013,7.4,5,10,5.8,,315,12.4,,1015.9,
11/11/2013,8.6,-0.1,12.8,1,,182,11.2,,1022.4,
12/11/2013,9.6,3.4,12.8,1.8,,311,10,,1026.2,
13/11/2013,7.5,4,11,1,,242,11.7,,1032,
14/11/2013,9,7,10,0.5,,289,21,,1023.9,
15/11/2013,6.9,5,10,0,,349,10.6,,1032.9,
16/11/2013,6.7,3,9,0,,294,8.5,,1031.9,
17/11/2013,9.2,8,10,0,,20,4.2,,1024.3,
18/11/2013,9.1,8,10,0.5,,297,9,,1011,
19/11/2013,4.9,2,8,0.3,,310,14.6,,1014,
20/11/2013,2.4,-2.4,6.6,0,,279,13.9,,1004,
21/11/2013,5.7,3,9,4.3,,7,16.9,,1004.6,
22/11/2013,5.8,4,8,0,,1,14.3,,1018,
23/11/2013,6,4,8,0,,7,11.4,,1024.4,
24/11/2013,7.1,5,9,0,,356,13.1,,1030.7,
25/11/2013,6.1,5,8,0,,350,12.9,,1037.8,
26/11/2013,4.5,-0.2,7.2,0,,318,8.1,,1038.9,
27/11/2013,8.7,6,11,0.3,,298,7.6,,1034,
28/11/2013,8.4,7.5,9.8,0,,325,6.3,,1034.7,
29/11/2013,9.3,8,11,0,,272,19.9,,1026.8,
30/11/2013,7.3,6,9,0.3,,325,15.6,,1027.6,
01/12/2013,6.9,4,10,0,,335,8.5,,1033,
02/12/2013,8.3,7,10,0,,50,5.9,,1034,
03/12/2013,5.9,,,0,,,,,,
04/12/2013,7.1,4,9,0,,270,15.1,,1029.3,
05/12/2013,6.8,3,11,0,,259,28,,1023.8,
06/12/2013,5.6,1.9,8,0.5,,281,13.6,,1027.8,
07/12/2013,7.2,5.8,8.7,0,,259,13.3,,1026.6,
08/12/2013,9.2,6,12,0,,246,19.3,,1025.3,
09/12/2013,8.9,6,12,0,,226,14.2,,1028.8,
10/12/2013,6.2,3,10,0.5,,158,6.5,,1031.3,
11/12/2013,1.1,-1.4,3.6,0.5,,,2.6,,1029.5,
12/12/2013,6.5,2,10,0,,,5.2,,1024.8,
13/12/2013,10.8,8,12,0.3,,202,12.5,,1019.5,
14/12/2013,9.2,5,12,2,,228,21.5,,1022.2,
15/12/2013,11.8,10,13,1.3,,211,21.3,,1018.9,
16/12/2013,12,9,13,8.9,,231,22.9,,1016.4,
17/12/2013,5.6,4,6.7,13,,46,6.8,,1021.7,
18/12/2013,9.2,6,11,2.5,,204,20.9,,1007.5,
19/12/2013,6.3,3.3,9.2,7.9,,237,14.5,,1002,
20/12/2013,7.7,4,11,3.8,,226,21.4,,1018.5,
21/12/2013,10.6,9.4,11.8,2.3,,219,31,,1012.2,
22/12/2013,9.1,6,11,6.6,,239,24.8,,1009.6,
23/12/2013,10,6,13,0,,199,30.6,,998.1,
24/12/2013,9.4,6,12,26.9,,212,25.3,,979.3,
25/12/2013,5.6,4,7,5.8,,192,11.7,,984.5,
26/12/2013,5.1,3,8,1.8,,223,11.5,,995,
27/12/2013,9.9,8,12,2.3,,215,28.2,,986.5,
28/12/2013,6.9,4,9,0,,230,12.8,,997.4,
29/12/2013,5.2,2,8,0,,227,14.3,,1014.8,
30/12/2013,9.6,8,11,0.3,,202,24.2,,1010.5,
31/12/2013,8.7,7,11,5.6,,185,17.9,,1004,
01/01/2014,8.7,6,10.8,5.3,,194,25.2,,993,
02/01/2014,9.7,7,11,13.7,,219,19.4,,993.1,
03/01/2014,9.7,8,11,2.5,,218,27.1,,994.1,
04/01/2014,8.7,5,10,7.6,,210,20.8,,993.5,
05/01/2014,7,4,12,9.9,,210,16.8,,999.8,
06/01/2014,12.1,10,13,8.9,,219,30.4,,994.2,
07/01/2014,10.2,8.9,11.6,10.2,,223,24.7,,1002.9,
08/01/2014,9.2,6.6,11.2,5.3,,207,14.1,,,
09/01/2014,9.5,6,13,3.6,,246,27.1,,1006.2,
10/01/2014,7.7,5,11,0,,227,15.7,,1014.2,
11/01/2014,7.3,3,9,1.8,,272,13.8,,1018.5,
12/01/2014,4.8,1,10,0,,118,10.8,,1016.5,
13/01/2014,8.2,7,10,2.3,,212,15.1,,1004.9,
14/01/2014,4.4,1.2,6.9,5.1,,246,10.5,,1004.3,
15/01/2014,9.4,5.9,10.8,4.6,,200,14.4,,998.3,
